Rows & Cols, Channels, Filters, Memory Usage,,WS-1-ex, WS-(MAC/CYCLE),IM2COL-IC-1EX ,IM2C IC  (MAC/CYCLE), IM2C OC 1 EX, IM2C OC  (MAC/CYCLE), CONV OC 1 EX, CONV OC  (MAC/CYCLE)
29, 28, 25, 187kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 26, 191kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 27, 195kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 28, 199kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 29, 203kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 30, 206kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 31, 210kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 32, 214kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 28, 48, 275kB, ,10307, ,1444 , ,18939, ,20554, ,
29, 28, 64, 337kB, ,10307, ,1444 , ,25235, ,27390, ,
29, 28, 80, 398kB, ,10307, ,1444 , ,31528, ,34229, ,
29, 28, 96, 459kB, ,10307, ,1444 , ,37756, ,41173, ,
29, 29, 16, 157kB, ,10307, ,1444 , ,6278, ,6994, ,
29, 29, 17, 161kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 18, 164kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 19, 168kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 20, 172kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 21, 176kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 22, 180kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 23, 184kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 24, 188kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 25, 191kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 26, 195kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 27, 199kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 28, 203kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 29, 207kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 30, 211kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 31, 215kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 32, 219kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 29, 48, 280kB, ,10307, ,1444 , ,18939, ,20554, ,
29, 29, 64, 342kB, ,10307, ,1444 , ,25235, ,27390, ,
29, 29, 80, 404kB, ,10307, ,1444 , ,31528, ,34229, ,
29, 29, 96, 466kB, ,10307, ,1444 , ,37756, ,41173, ,
29, 30, 16, 160kB, ,10307, ,1444 , ,6278, ,6994, ,
29, 30, 17, 164kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 18, 168kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 19, 172kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 20, 176kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 21, 180kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 22, 184kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 23, 188kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 24, 192kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 25, 196kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 26, 200kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 27, 203kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 28, 207kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 29, 211kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 30, 215kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 31, 219kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 32, 223kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 30, 48, 285kB, ,10307, ,1444 , ,18939, ,20554, ,
29, 30, 64, 348kB, ,10307, ,1444 , ,25235, ,27390, ,
29, 30, 80, 410kB, ,10307, ,1444 , ,31528, ,34229, ,
29, 30, 96, 473kB, ,10307, ,1444 , ,37756, ,41173, ,
29, 31, 16, 164kB, ,10307, ,1444 , ,6278, ,6994, ,
29, 31, 17, 168kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 18, 172kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 19, 176kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 20, 180kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 21, 184kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 22, 188kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 23, 192kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 24, 196kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 25, 200kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 26, 204kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 27, 208kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 28, 212kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 29, 216kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 30, 219kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 31, 223kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 32, 227kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 31, 48, 290kB, ,10307, ,1444 , ,18939, ,20554, ,
29, 31, 64, 353kB, ,10307, ,1444 , ,25235, ,27390, ,
29, 31, 80, 416kB, ,10307, ,1444 , ,31528, ,34229, ,
29, 31, 96, 479kB, ,10307, ,1444 , ,37756, ,41173, ,
29, 32, 16, 168kB, ,10307, ,1444 , ,6278, ,6994, ,
29, 32, 17, 172kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 18, 176kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 19, 180kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 20, 184kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 21, 188kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 22, 192kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 23, 196kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 24, 200kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 25, 204kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 26, 208kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 27, 212kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 28, 216kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 29, 220kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 30, 224kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 31, 228kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 32, 232kB, ,10307, ,1444 , ,12639, ,13717, ,
29, 32, 48, 295kB, ,10307, ,1444 , ,18939, ,20554, ,
29, 32, 64, 359kB, ,10307, ,1444 , ,25235, ,27390, ,
29, 32, 80, 422kB, ,10307, ,1444 , ,31528, ,34229, ,
29, 32, 96, 486kB, ,10307, ,1444 , ,37756, ,41173, ,
29, 48, 16, 230kB, ,10307, ,2181 , ,6278, ,6994, ,
29, 48, 17, 234kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 18, 239kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 19, 243kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 20, 248kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 21, 252kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 22, 257kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 23, 261kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 24, 266kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 25, 271kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 26, 275kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 27, 280kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 28, 284kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 29, 289kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 30, 293kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 31, 298kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 32, 302kB, ,10307, ,2181 , ,12639, ,13717, ,
29, 48, 48, 375kB, ,10307, ,2181 , ,18939, ,20554, ,
29, 48, 64, 447kB, ,10307, ,2181 , ,25235, ,27390, ,
29, 64, 16, 291kB, ,10307, ,2903 , ,6278, ,6994, ,
29, 64, 17, 296kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 18, 302kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 19, 307kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 20, 312kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 21, 317kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 22, 322kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 23, 327kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 24, 332kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 25, 337kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 26, 342kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 27, 347kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 28, 352kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 29, 358kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 30, 363kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 31, 368kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 32, 373kB, ,10307, ,2903 , ,12639, ,13717, ,
29, 64, 48, 454kB, ,10307, ,2903 , ,18939, ,20554, ,
29, 80, 16, 353kB, ,10307, ,3611 , ,6278, ,6994, ,
29, 80, 17, 359kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 18, 364kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 19, 370kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 20, 376kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 21, 381kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 22, 387kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 23, 392kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 24, 398kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 25, 404kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 26, 409kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 27, 415kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 28, 421kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 29, 426kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 30, 432kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 31, 438kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 80, 32, 443kB, ,10307, ,3611 , ,12639, ,13717, ,
29, 96, 16, 414kB, ,10307, ,4312 , ,6278, ,6994, ,
29, 96, 17, 421kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 18, 427kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 19, 433kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 20, 439kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 21, 446kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 22, 452kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 23, 458kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 24, 464kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 25, 470kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 26, 477kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 27, 483kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 28, 489kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 29, 495kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 30, 502kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 96, 31, 508kB, ,10307, ,4312 , ,12639, ,13717, ,
29, 112, 16, 476kB, ,10307, ,5018 , ,6278, ,6994, ,
29, 112, 17, 483kB, ,10307, ,5018 , ,12639, ,13717, ,
29, 112, 18, 490kB, ,10307, ,5018 , ,12639, ,13717, ,
29, 112, 19, 496kB, ,10307, ,5018 , ,12639, ,13717, ,
29, 112, 20, 503kB, ,10307, ,5018 , ,12639, ,13717, ,
29, 112, 21, 510kB, ,10307, ,5018 , ,12639, ,13717, ,
30, 16, 16, 114kB, ,11065, ,679 , ,6278, ,6994, ,
30, 16, 17, 117kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 18, 121kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 19, 125kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 20, 128kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 21, 132kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 22, 136kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 23, 139kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 24, 143kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 25, 146kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 26, 150kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 27, 154kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 28, 157kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 29, 161kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 30, 165kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 31, 168kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 32, 172kB, ,11065, ,679 , ,12639, ,13717, ,
30, 16, 48, 230kB, ,11065, ,679 , ,18939, ,20554, ,
30, 16, 64, 288kB, ,11065, ,679 , ,25235, ,27390, ,
30, 16, 80, 346kB, ,11065, ,679 , ,31528, ,34229, ,
30, 16, 96, 404kB, ,11065, ,679 , ,37756, ,41173, ,
30, 16, 112, 462kB, ,11065, ,679 , ,43822, ,48007, ,
30, 17, 16, 118kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 17, 17, 121kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 18, 125kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 19, 129kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 20, 132kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 21, 136kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 22, 140kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 23, 143kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 24, 147kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 25, 151kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 26, 154kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 27, 158kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 28, 162kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 29, 165kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 30, 169kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 31, 173kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 32, 176kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 17, 48, 235kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 17, 64, 294kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 17, 80, 352kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 17, 96, 411kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 17, 112, 469kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 18, 16, 122kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 18, 17, 126kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 18, 129kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 19, 133kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 20, 137kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 21, 140kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 22, 144kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 23, 148kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 24, 151kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 25, 155kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 26, 159kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 27, 163kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 28, 166kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 29, 170kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 30, 174kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 31, 177kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 32, 181kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 18, 48, 240kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 18, 64, 299kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 18, 80, 358kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 18, 96, 418kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 18, 112, 477kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 19, 16, 126kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 19, 17, 130kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 18, 133kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 19, 137kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 20, 141kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 21, 145kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 22, 148kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 23, 152kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 24, 156kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 25, 160kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 26, 163kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 27, 167kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 28, 171kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 29, 174kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 30, 178kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 31, 182kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 32, 186kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 19, 48, 245kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 19, 64, 305kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 19, 80, 365kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 19, 96, 424kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 19, 112, 484kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 20, 16, 130kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 20, 17, 134kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 18, 138kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 19, 141kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 20, 145kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 21, 149kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 22, 153kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 23, 156kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 24, 160kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 25, 164kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 26, 168kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 27, 171kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 28, 175kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 29, 179kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 30, 183kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 31, 187kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 32, 190kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 20, 48, 251kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 20, 64, 311kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 20, 80, 371kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 20, 96, 431kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 20, 112, 492kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 21, 16, 134kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 21, 17, 138kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 18, 142kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 19, 146kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 20, 149kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 21, 153kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 22, 157kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 23, 161kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 24, 165kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 25, 168kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 26, 172kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 27, 176kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 28, 180kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 29, 184kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 30, 187kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 31, 191kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 32, 195kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 21, 48, 256kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 21, 64, 317kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 21, 80, 377kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 21, 96, 438kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 21, 112, 499kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 22, 16, 138kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 22, 17, 142kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 18, 146kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 19, 150kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 20, 154kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 21, 157kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 22, 161kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 23, 165kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 24, 169kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 25, 173kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 26, 177kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 27, 180kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 28, 184kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 29, 188kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 30, 192kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 31, 196kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 32, 200kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 22, 48, 261kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 22, 64, 322kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 22, 80, 384kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 22, 96, 445kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 22, 112, 506kB, ,11065, ,1444 , ,43822, ,48007, ,
30, 23, 16, 142kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 23, 17, 146kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 18, 150kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 19, 154kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 20, 158kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 21, 162kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 22, 166kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 23, 169kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 24, 173kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 25, 177kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 26, 181kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 27, 185kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 28, 189kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 29, 193kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 30, 196kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 31, 200kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 32, 204kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 23, 48, 266kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 23, 64, 328kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 23, 80, 390kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 23, 96, 452kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 24, 16, 146kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 24, 17, 150kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 18, 154kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 19, 158kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 20, 162kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 21, 166kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 22, 170kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 23, 174kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 24, 178kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 25, 182kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 26, 185kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 27, 189kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 28, 193kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 29, 197kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 30, 201kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 31, 205kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 32, 209kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 24, 48, 271kB, ,11065, ,1444 , ,18939, ,20554, ,
30, 24, 64, 334kB, ,11065, ,1444 , ,25235, ,27390, ,
30, 24, 80, 396kB, ,11065, ,1444 , ,31528, ,34229, ,
30, 24, 96, 459kB, ,11065, ,1444 , ,37756, ,41173, ,
30, 25, 16, 150kB, ,11065, ,1444 , ,6278, ,6994, ,
30, 25, 17, 154kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 25, 18, 158kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 25, 19, 162kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 25, 20, 166kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 25, 21, 170kB, ,11065, ,1444 , ,12639, ,13717, ,
30, 25, 22, 174kB, ,11065, ,1444 , ,12639, ,13717, ,
